Number of Floors,Number of Lifts,Max Weight,Max Speed,Floor Distance,Time at Floors
100,4,900.0,2.5,5.0,1.0

Floor,People entering,People exiting,
0,14,11
1,6,27
2,2,22
3,4,41
4,27,54
5,13,27
6,11,23
7,15,27
8,13,31
9,18,16
10,9,44
11,13,41
12,5,16
13,4,25
14,10,6
15,12,32
16,7,37
17,12,21
18,21,21
19,18,32
20,20,33
21,0,20
22,12,30
23,17,17
24,5,18
25,23,33
26,4,22
27,9,31
28,2,32
29,16,29
30,5,22
31,9,29
32,12,31
33,25,26
34,5,51
35,6,25
36,10,22
37,27,21
38,21,26
39,13,29
40,16,14
41,9,21
42,2,17
43,0,12
44,10,22
45,21,20
46,14,17
47,15,28
48,1,21
49,11,15
50,0,7
51,4,13
52,20,23
53,7,17
54,13,28
55,1,12
56,6,13
57,18,19
58,5,18
59,12,26
60,14,18
61,10,20
62,8,22
63,13,19
64,25,28
65,12,22
66,14,34
67,12,34
68,15,32
69,9,37
70,4,38
71,5,6
72,16,31
73,13,32
74,12,21
75,14,22
76,30,26
77,16,12
78,16,39
79,7,20
80,10,36
81,8,21
82,22,21
83,10,45
84,9,25
85,14,26
86,7,41
87,6,44
88,3,18
89,10,34
90,8,46
91,12,35
92,4,33
93,19,30
94,7,28
95,13,28
96,9,41
97,23,46
98,10,23
99,14,23
100,0,2

Lift,Up,Down,End,Average Occupation,Average Waiting Time
1,64,62,266,0.16782415,102.93651
2,70,58,273,0.18010747,87.61719
3,60,59,256,0.19225961,80.268906
4,56,70,289,0.14596774,86.468254

