Number of Floors,Number of Lifts,Max Weight,Max Speed,Floor Distance,Time at Floors
100,4,300.0,2.5,5.0,1.0

Floor,People entering,People exiting,
0,19,9
1,10,44
2,4,32
3,20,46
4,10,41
5,8,46
6,4,33
7,6,14
8,13,44
9,4,17
10,22,19
11,8,15
12,4,25
13,13,22
14,14,48
15,10,13
16,12,23
17,8,24
18,18,39
19,21,43
20,8,22
21,11,12
22,8,28
23,17,27
24,2,26
25,20,34
26,3,23
27,1,17
28,20,32
29,9,22
30,6,17
31,10,23
32,4,10
33,1,15
34,11,28
35,13,25
36,6,27
37,8,20
38,11,11
39,13,23
40,10,26
41,10,16
42,12,20
43,19,43
44,6,11
45,8,15
46,19,38
47,21,24
48,13,24
49,3,21
50,6,24
51,4,19
52,1,16
53,18,26
54,1,9
55,14,23
56,4,16
57,3,22
58,7,29
59,15,22
60,17,36
61,8,22
62,12,18
63,13,29
64,2,14
65,12,19
66,19,36
67,6,13
68,12,30
69,7,16
70,15,22
71,9,23
72,11,20
73,10,17
74,1,0
75,17,16
76,4,24
77,9,41
78,7,25
79,3,22
80,0,21
81,15,26
82,5,24
83,9,12
84,7,12
85,3,27
86,12,20
87,12,29
88,3,23
89,12,27
90,5,23
91,8,21
92,1,36
93,0,20
94,17,31
95,17,39
96,1,31
97,21,44
98,9,45
99,11,43
100,2,19

Lift,Up,Down,End,Average Occupation,Average Waiting Time
1,63,84,263,0.3718355,70.82993
2,57,64,225,0.38363642,76.64463
3,52,58,213,0.33518508,81.80909
4,58,63,226,0.3567307,79.58678

