Number of Floors,Number of Lifts,Max Weight,Max Speed,Floor Distance,Time at Floors
100,20,300.0,2.5,5.0,1.0

Floor,People entering,People exiting,
0,27,8
1,8,0
2,1,3
3,0,4
4,0,3
5,0,0
6,0,0
7,0,0
8,0,2
9,0,0
10,0,0
11,1,2
12,0,0
13,0,0
14,0,0
15,0,0
16,0,4
17,0,0
18,0,4
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,3
25,0,0
26,0,1
27,0,0
28,0,0
29,0,5
30,0,4
31,2,1
32,0,0
33,0,0
34,0,3
35,1,4
36,0,0
37,0,0
38,0,2
39,0,2
40,0,4
41,0,4
42,0,2
43,0,0
44,0,0
45,0,0
46,0,8
47,0,0
48,0,4
49,0,0
50,0,4
51,3,0
52,0,0
53,0,4
54,2,4
55,0,0
56,0,0
57,2,3
58,0,16
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,4
65,0,0
66,0,0
67,0,0
68,0,4
69,0,1
70,0,4
71,0,4
72,0,0
73,0,0
74,0,0
75,0,4
76,0,1
77,0,0
78,0,0
79,0,3
80,0,0
81,0,0
82,0,0
83,0,4
84,0,0
85,0,0
86,0,0
87,0,4
88,0,0
89,0,0
90,0,5
91,0,0
92,0,0
93,0,0
94,0,1
95,0,0
96,0,3
97,0,1
98,0,4
99,0,3
100,0,0

Lift,Up,Down,End,Average Occupation,Average Waiting Time
1,1,2,8,0.25,13.5
2,2,2,9,0.35416666,10.4
3,0,3,8,0.20454545,29.5
4,2,2,10,0.25000003,17.2
5,0,3,6,0.16666667,3.5
6,1,1,5,0.17857143,17.666666
7,0,0,0,0.0,36.0
8,0,0,0,0.0,126.0
9,0,0,0,0.0,2.0
10,0,0,0,0.0,2.0
11,0,0,0,0.0,2.0
12,0,0,0,0.0,2.0
13,0,0,0,0.0,2.0
14,0,0,0,0.0,2.0
15,0,0,0,0.0,8.0
16,0,0,0,0.0,2.0
17,0,0,0,0.0,2.0
18,0,0,0,0.0,2.0
19,0,0,0,0.0,2.0
20,0,0,0,0.0,2.0

